1	0.5475966069745523
2	0.588124410933082
3	0.6211121583411876
4	0.649387370405278
5	0.6729500471253534
6	0.6946277097078228
7	0.7153628652214892
8	0.7323279924599434
9	0.7474081055607917
10	0.7615457115928369
11	0.7747408105560791
12	0.7869934024505184
13	0.7983034872761545
14	0.8096135721017907
15	0.819038642789821
16	0.827521206409048
17	0.8360037700282752
18	0.8435438265786993
19	0.8501413760603205
20	0.8567389255419415
21	0.8633364750235627
22	0.8689915174363808
23	0.8746465598491989
24	0.879359095193214
25	0.884071630537229
26	0.8887841658812441
27	0.8925541941564562
28	0.8963242224316682
29	0.9000942507068803
30	0.9038642789820923
31	0.9066918001885014
32	0.9095193213949104
33	0.9123468426013195
34	0.9151743638077285
35	0.9180018850141376
36	0.9208294062205467
37	0.9236569274269557
38	0.9264844486333648
39	0.9293119698397738
40	0.9311969839773798
41	0.9330819981149858
42	0.9349670122525919
43	0.9368520263901979
44	0.9387370405278039
45	0.94062205466541
46	0.942507068803016
47	0.944392082940622
48	0.946277097078228
49	0.9481621112158342
50	0.9500471253534402
51	0.9519321394910462
52	0.9538171536286523
53	0.9557021677662583
54	0.9575871819038643
55	0.9585296889726673
56	0.9594721960414703
57	0.9604147031102733
58	0.9613572101790764
59	0.9622997172478793
60	0.9632422243166824
61	0.9641847313854854
62	0.9651272384542884
63	0.9660697455230914
64	0.9670122525918945
65	0.9679547596606974
66	0.9688972667295005
67	0.9698397737983034
68	0.9707822808671065
69	0.9717247879359096
70	0.9726672950047125
71	0.9736098020735156
72	0.9745523091423186
73	0.9754948162111216
74	0.9764373232799246
75	0.9773798303487277
76	0.9783223374175306
77	0.9792648444863337
78	0.9802073515551367
79	0.9811498586239397
80	0.9820923656927427
81	0.9830348727615457
82	0.9839773798303487
83	0.9849198868991518
84	0.9858623939679547
85	0.9868049010367578
86	0.9877474081055608
87	0.9886899151743638
88	0.9896324222431668
89	0.9905749293119699
90	0.9905749293119699
91	0.9905749293119699
92	0.9905749293119699
93	0.9905749293119699
94	0.9905749293119699
95	0.9905749293119699
96	0.9905749293119699
97	0.9905749293119699
98	0.9905749293119699
99	0.9915174363807728
100	0.9915174363807728
