1	0.5502121640735502
2	0.7383309759547383
3	0.7736916548797736
4	0.8147100424328148
5	0.8076379066478077
6	0.8118811881188119
7	0.8132956152758133
8	0.8132956152758133
9	0.7977369165487977
10	0.8062234794908062
11	0.8062234794908062
12	0.8062234794908062
13	0.8062234794908062
14	0.8062234794908062
15	0.8062234794908062
16	0.8048090523338048
17	0.809052333804809
18	0.8104667609618105
19	0.8104667609618105
20	0.809052333804809
21	0.809052333804809
22	0.809052333804809
23	0.8104667609618105
24	0.8104667609618105
25	0.8118811881188119
26	0.8118811881188119
27	0.8118811881188119
28	0.8373408769448374
29	0.8345120226308345
30	0.8316831683168316
31	0.8316831683168316
32	0.826025459688826
33	0.8288543140028288
34	0.8302687411598303
35	0.8302687411598303
36	0.8104667609618105
37	0.8104667609618105
38	0.8104667609618105
39	0.8302687411598303
40	0.8104667609618105
41	0.8217821782178217
42	0.8217821782178217
43	0.8274398868458275
44	0.8274398868458275
45	0.8274398868458275
46	0.8288543140028288
47	0.8288543140028288
48	0.8288543140028288
49	0.8274398868458275
50	0.8288543140028288
51	0.8302687411598303
52	0.8345120226308345
53	0.8345120226308345
54	0.8345120226308345
55	0.8345120226308345
56	0.8345120226308345
57	0.8345120226308345
58	0.8345120226308345
59	0.8345120226308345
60	0.8345120226308345
61	0.8345120226308345
62	0.8345120226308345
63	0.8316831683168316
64	0.8316831683168316
65	0.8302687411598303
66	0.8302687411598303
67	0.8302687411598303
68	0.8302687411598303
69	0.8316831683168316
70	0.8330975954738331
71	0.8330975954738331
72	0.8330975954738331
73	0.8302687411598303
74	0.8302687411598303
75	0.8302687411598303
76	0.8302687411598303
77	0.8274398868458275
78	0.8288543140028288
79	0.8288543140028288
80	0.8288543140028288
81	0.8288543140028288
82	0.8288543140028288
83	0.8288543140028288
84	0.8288543140028288
85	0.8274398868458275
