1	0.5502121640735502
2	0.5841584158415841
3	0.6082036775106082
4	0.628005657708628
5	0.637906647807638
6	0.6506364922206507
7	0.6633663366336634
8	0.6661951909476662
9	0.6704384724186704
10	0.7086280056577087
11	0.7199434229137199
12	0.7298444130127298
13	0.7312588401697313
14	0.7326732673267327
15	0.7468175388967468
16	0.7496463932107497
17	0.7454031117397454
18	0.7454031117397454
19	0.751060820367751
20	0.7538896746817539
21	0.7553041018387553
22	0.7595473833097596
23	0.7637906647807637
24	0.768033946251768
25	0.7708628005657708
26	0.7751060820367751
27	0.7765205091937766
28	0.7765205091937766
29	0.7878359264497878
30	0.7892503536067893
31	0.7906647807637907
32	0.7920792079207921
33	0.7920792079207921
34	0.7920792079207921
35	0.7920792079207921
36	0.7920792079207921
37	0.7920792079207921
38	0.7934936350777935
39	0.7977369165487977
40	0.7963224893917963
41	0.7977369165487977
42	0.7977369165487977
43	0.8062234794908062
44	0.8062234794908062
45	0.8104667609618105
46	0.8118811881188119
47	0.8132956152758133
48	0.8147100424328148
49	0.8147100424328148
50	0.8147100424328148
51	0.8189533239038189
52	0.8217821782178217
53	0.8217821782178217
54	0.8217821782178217
55	0.8231966053748232
56	0.826025459688826
57	0.826025459688826
58	0.826025459688826
59	0.826025459688826
60	0.8274398868458275
61	0.8274398868458275
62	0.8274398868458275
63	0.8274398868458275
64	0.8288543140028288
65	0.8274398868458275
66	0.8274398868458275
67	0.8274398868458275
68	0.8302687411598303
69	0.8316831683168316
70	0.8330975954738331
71	0.8330975954738331
72	0.8330975954738331
73	0.8330975954738331
74	0.8359264497878359
75	0.8345120226308345
76	0.8345120226308345
77	0.8345120226308345
78	0.8345120226308345
79	0.8373408769448374
80	0.8373408769448374
81	0.8373408769448374
82	0.8401697312588402
83	0.8415841584158416
84	0.8415841584158416
85	0.8486562942008486
86	0.8486562942008486
87	0.8472418670438473
88	0.8472418670438473
89	0.8472418670438473
90	0.8472418670438473
91	0.8472418670438473
92	0.8472418670438473
93	0.8472418670438473
94	0.8472418670438473
95	0.8472418670438473
96	0.8472418670438473
97	0.8472418670438473
98	0.8472418670438473
99	0.8444130127298444
100	0.8444130127298444
